class,path
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10196.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30361.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30098.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30386.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30043.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30008.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30503.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30693.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30145.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30280.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20068.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30647.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30744.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30314.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30365.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00056.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30169.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30625.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_00058.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30195.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30190.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30379.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_10182.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30362.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30042.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20067.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30351.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_ani_0008.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_00064.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_00095.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30212.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30525.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30731.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30784.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30615.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30414.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20032.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30650.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30337.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30561.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_nat_0033.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30583.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_00005.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30488.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30084.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_10112.JPG
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0068.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30476.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30256.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30389.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00013.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_00009.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30487.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0035.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30122.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30018.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30377.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_00095.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30425.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_ani_0055.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30446.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30440.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_art_0097.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20020.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30545.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30745.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30062.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_00094.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0034.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_00012.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30345.jpg
